country,year,pct_spending,trend,nr,govexp,fr,fr1,fr2,er,er1,er2,rr,bbr,bbr1,bbr2,bbr_d,dr,er_nat_basis,er_nat_2lvls,rr_nat_basis,bbr_nat_basis,bbr_nat_2lvls,dr_nat_basis,er_sup_basis,rr_sup_basis,bbr_sup_basis,dr_sup_basis,er_nat_mn,rr_nat_mn,bbr_nat_mn,dr_nat_mn,er_sup_mn,rr_sup_mn,bbr_sup_mn,dr_sup_mn,er_nat_enf,rr_nat_enf,bbr_nat_enf,dr_nat_enf,er_sup_enf,rr_sup_enf,bbr_sup_enf,dr_sup_enf,ceil,ind,ind_mn,frl,reg_gk,ref_gk,gk,debt_ratio,def_ratio,ratio65,five,bailout,gdp,pop,debt,ln_govexp,govexp_growth,ln_gdp,gdp_growth,ln_pop,pop_growth,ln_debt,debt_growth,consultation,inpatient_discharge,inpatient_discharge_mil,length,curative_discharge_mil,occupancy_rate,mand,mand_us,admin,pub_priv_rat,prev,inpat_outpat_rat,LTC,gov_left,CT inpatient,CT outpatient,MRI inpatient,MRI outpatient,Hospital employment-to-bed ratio (FTE),total hospital beds,net disposable income (USD 2010),Out of pocket expenses as % of GDP,Health system,inpat,outpat,HOSPITAL_EXP
Austria,2002,7.04,6.893645606,2,19012.5,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,66.291,-1.344836218,15.5,0,0,3.10E+11,8082121,2.06E+11,9.852851868,0.026985168,26.46107292,0.014648438,15.90516472,0.004940033,26.04995537,0.011739731,6.7,2133069,26393,8.4,25322.5,75.9,1,1,700.4,0.25,58.26,0.62,3163.89,0,16.83,10.27,7.18,6.19,2.02,63092,258257.9157,1.752,2,1055.85,643.674,
Austria,2003,7.139,7.000463849,2,19424.6,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,65.492,-1.765685539,15.4,0,0,3.13E+11,8118245,2.05E+11,9.874295235,0.021443367,26.46952438,0.008451462,15.9096241,0.004459381,26.04628181,-0.003673553,6.7,2160190,26598.7,8,25577.2,76.6,1,1,717.2,0.26,63.85,0.62,3170.35,0,16.87,10.34,7.26,6.28,2.05,62806,260841.9623,1.81,2,1068.152,652.562,
Austria,2004,7.192,7.107282091,2,20097.4,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,64.802,-4.77610776,15.4,0,0,3.21E+11,8169441,2.08E+11,9.908346176,0.034050941,26.49329758,0.023773193,15.91591072,0.006286621,26.0594635,0.013181686,6.7,2235961,27361.3,8.4,26172.5,79.4,1,1,700.4,0.25,76.24,0.63,3317.55,0,18.6,10.65,9.18,6.73,1.97,63206,268834.3497,1.794,2,1099.806,658.528,10236.689
Austria,2005,7.195,7.214100334,2,20535.5,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,68.315,-2.510323239,15.9,0,0,3.28E+11,8225278,2.24E+11,9.92991066,0.021564484,26.51675224,0.023454666,15.92272282,0.006812096,26.13571167,0.076248169,6.7,2247605,27317.1,8,26119.8,77.4,1,1,750.8,0.25,75.94,0.63,3371.15,0,19.08,10.57,9.36,6.81,1.99,63248,273653.7178,1.779,2,1129.196,669.774,10730.954
Austria,2006,7.17,7.320918576,2,21152.2,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67.044,-2.498682818,16.4,0,0,3.40E+11,8267948,2.28E+11,9.959499359,0.029588699,26.5526371,0.035884857,15.9278965,0.005173683,26.15281487,0.017103195,6.7,2286766,27655.9,7.9,26413.7,78,1,1,689.1,0.24,77.32,0.63,3517.96,0,19.35,10.52,9.55,7.26,1.99,63354,284900.5427,1.73,2,1161.565,681.931,11043.81
Austria,2007,7.17,7.427736819,2,21918.7,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,64.808,-1.316508121,16.9,0,0,3.52E+11,8295189,2.28E+11,9.995095253,0.035595894,26.58700752,0.034370422,15.93118668,0.003290176,26.153265,0.000450134,6.8,2317299,27934.4,7.9,26624.5,77.7,1,1,732.1,0.24,80.56,0.63,3596.08,48.6,19.41,10.61,10.01,7.72,1.98,64307,294811.0307,1.725,2,1188.113,710.641,11360.762
Austria,2008,7.372,7.534555061,2,22882.4,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,68.518,-1.448485716,17.1,0,0,3.56E+11,8321541,2.44E+11,10.03812313,0.043027878,26.59868431,0.011676788,15.93435764,0.003170967,26.22061157,0.067346573,6.9,2339550,28114.5,7.9,26728.8,78.5,1,1,789.1,0.23,77.66,0.63,3812.98,50,19.11,10.58,10.21,7.81,2.03,64018,299272.3705,1.684,2,1242.914,721.855,11908.411
Austria,2009,7.754,7.641373304,2,23153.9,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,79.726,-5.317375591,17.4,0,0,3.44E+11,8341483,2.74E+11,10.04991817,0.011795044,26.56245613,-0.03622818,15.93675137,0.002393723,26.33588219,0.115270615,6.9,2328867,27913,7.8,26515.8,77.9,1,1,768.8,0.24,76.29,0.63,4127.22,50,18.7,10.67,10.19,8.27,2.06,64069,284164.0938,1.765,2,1254.522,738.292,12302.385
Austria,2010,7.699,7.748191546,2,23457.8,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,82.288,-4.447792552,17.6,0,0,3.50E+11,8361069,2.88E+11,10.06295872,0.013040543,26.58003998,0.017583847,15.93909645,0.002345085,26.3850956,0.049213409,6.9,2311392,27637,7.9,26182,77,1,1,758.2,0.24,77.5,0.63,4219.17,50,19.37,10.52,10.28,8.37,2.07,64008,289489.8617,1.792,2,1276.589,740.296,12412.683
Austria,2011,7.533,7.855009789,2,23652.7,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,82.07,-2.557370586,17.6,0,0,3.60E+11,8388534,2.95E+11,10.0712328,0.008274078,26.6094799,0.029439926,15.94237614,0.003279686,26.4118824,0.026786804,6.9,2302892,27442.7,7.8,25933.3,76.3,1,1,748,0.24,85.08,0.63,4255.42,50,18.95,10.61,10.25,8.46,2.08,64417,294172.9934,1.767,2,1272.955,743.944,12443.382
Austria,2012,7.692,7.961828031,2,24379.1,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,81.54,-2.169640034,17.8,0,0,3.63E+11,8426311,2.96E+11,10.10148144,0.030248642,26.61687851,0.007398605,15.94686985,0.004493713,26.41280174,0.000919342,6.8,2278592,27029.6,7.9,25371,75.2,1,1,785.5,0.24,85.79,0.63,4387.42,50,19.1,10.68,10.44,8.66,2.09,64691,292969.7311,1.806,2,1305.213,760.852,12864.502
Austria,2013,7.678,8.068646274,2,24401.3,1,1,1,1,0,0,0,1,1,1,3,2,3,1,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,80.828,-1.311788495,18,0,0,3.64E+11,8468570,2.94E+11,10.10239124,0.000909805,26.61953354,0.002655029,15.95187187,0.005002022,26.40668678,-0.00611496,6.8,2251959,26558.1,8.1,24848.3,75.4,1,1,797.9,0.25,90.81,0.62,4388.4,50,18.75,10.85,10.38,8.84,2.1,64825,291386.2467,1.858,2,1272.049,773.1,12656.192
Austria,2014,7.764,8.175464516,2,,1,1,1,1,1,0,0,1,1,1,3,2,3,1,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,84.45,-2.702678326,18.3,0,0,3.65E+11,,3.09E+11,,,26.62422752,0.004693985,,,26.45521545,0.048528671,6.8,2244340,26275.5,8.2,24497.6,75,1,1,799.6,0.25,93.63,0.62,4431.87,50,18.61,10.77,10.42,9.25,2.11,64815,294464.7515,1.859,2,1277.869,782.647,12832.413
Belgium,1985,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,118.895,,13.7,0,0,2.51E+11,9858308,2.98E+11,,,26.24859428,,16.10382462,,26.42166519,,,,,,,,1,1,,,,,,0,,,,,,91790,212407.8697,,4,..,..,
Belgium,1986,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,124.156,,14,0,0,2.56E+11,9861823,3.17E+11,,,26.26665688,0.018062592,16.10418129,0.000356674,26.4830265,0.061361313,,,,,,83.3,1,1,,,,,,0,,,,,,89590,222473.299,,4,..,..,
Belgium,1987,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,128.695,,14.2,0,0,2.61E+11,9870233,3.36E+11,,,26.28946114,0.02280426,16.10503387,0.000852585,26.5417366,0.058710098,,,,,,85.9,1,1,,,,,,0,,,,,,88550,229963.5949,,4,..,..,
Belgium,1988,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,129.151,,14.3,0,0,2.74E+11,9901664,3.54E+11,,,26.33561325,0.046152115,16.10821342,0.00317955,26.59142494,0.049688339,,,,,,83,1,1,,,,,,26.5,,,,,,83090,244265.8794,,4,..,..,
Belgium,1989,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,125.887,,14.6,0,0,2.83E+11,9937697,3.57E+11,,,26.36971664,0.034103394,16.11184502,0.003631592,26.59992981,0.008504868,,,,,,82.2,1,1,,,,,,47.1,,,,,,82632,253934.8837,,4,..,..,
Belgium,1990,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,129.77,,14.8,0,0,2.92E+11,9967378,3.79E+11,,,26.40060806,0.030891418,16.11482811,0.002983093,26.66120148,0.061271667,7.4,,,,,81.9,1,1,,,,,,47.1,,,,,,76703,261189.9652,,4,..,..,
Belgium,1991,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,131.254,,15,0,0,2.98E+11,10004490,3.91E+11,,,26.41877174,0.018163681,16.11854362,0.003715515,26.69073677,0.029535294,7.6,,,,,83.1,1,1,,,,,,48.5,,,,,,77207,266373.9548,,4,..,..,
Belgium,1992,5.635,5.252608696,3,14824.3,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,134.129,,15.2,0,0,3.02E+11,10045160,4.05E+11,9.60402298,,26.43396378,0.015192032,16.12260056,0.004056931,26.72759438,0.036857605,7.8,,,,,82,1,1,,,,,,53.3,,,,,,77829,272525.5999,,4,..,..,
Belgium,1993,5.671,5.378209486,3,14775.5,1,1,0,1,0,0,0,1,1,0,2,2,2,1,0,0,0,0,0,0,4,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,2,0,138.353,,15.4,0,0,2.99E+11,10084480,4.14E+11,9.600726128,-0.003296852,26.42429733,-0.009666443,16.12650871,0.003908157,26.7489357,0.021341324,7.8,,,,,81.1,1,1,,,,,,53.3,,,,,,77659,274175.9715,,4,322.387,..,
Belgium,1994,5.472,5.503810277,3,14718.7,1,1,1,1,1,0,0,1,1,1,2,2,2,1,0,0,0,0,0,0,4,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,2,0,136.518,,15.5,0,0,3.09E+11,10115600,4.22E+11,9.596874237,-0.003851891,26.4560585,0.031761169,16.12958908,0.003080368,26.76734352,0.018407822,7.6,,,,,79.6,1,1,,,,,,53.3,,,,,,76844,284619.645,,4,303.334,..,
Belgium,1995,5.743,5.629411067,3,15816.5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,2,0,130.745,-4.445883109,15.7,0,0,3.16E+11,10136810,4.13E+11,9.668808937,0.0719347,26.4796257,0.0235672,16.13168335,0.002094269,26.74770355,-0.019639969,7.7,,,,,79.7,1,1,,0.232023255,,,,53.3,,,,,,75149,289445.3244,,4,..,..,
Belgium,1996,6.062,5.755011858,3,16960.4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,2,0,128.232,-3.931333414,16,0,0,3.21E+11,10156640,4.12E+11,9.738636971,0.069828033,26.49543381,0.015808105,16.13363838,0.001955032,26.74410439,-0.003599167,7.7,,,,,79.5,1,1,,0.218227435,,,,53.3,,,,,,80970,290737.4946,,4,..,..,
Belgium,1997,5.738,5.880612648,3,16667.2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,2,0,123.553,-2.124937491,16.2,0,0,3.33E+11,10181250,4.12E+11,9.721198082,-0.017438889,26.53186607,0.036432266,16.13605881,0.002420425,26.74336624,-0.000738144,7.6,,,,,77.7,1,1,,0.246220937,,,,53.3,,,,,,80835,301348.9933,,4,..,..,
Belgium,1998,5.786,6.006213439,3,17149,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,2,0,118.552,-0.947972195,16.5,0,0,3.40E+11,10203010,4.03E+11,9.749694824,0.028496742,26.55142593,0.01955986,16.13819313,0.002134323,26.72160912,-0.021757126,7.7,,,,,78.9,1,1,,0.251957204,,0.27,,53.3,,,,,,80267,307117.0836,,4,341.173,929.071,
Belgium,1999,5.892,6.131814229,3,18093.6,1,1,1,0,1,1,1,1,1,1,2,2,0,0,2,0,0,0,0,0,4,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,2,2,0,114.62,-0.550883198,16.6,0,0,3.52E+11,10226420,4.03E+11,9.803313255,0.053618431,26.58643913,0.035013199,16.14048576,0.002292633,26.72289085,0.001281738,7.6,,,,16819.2,78.6,1,1,,0.254224122,,0.28,,53.3,,,,,,79906,314791.0154,,4,346.846,876.341,
Belgium,2000,5.925,6.25741502,3,18848.6,1,1,1,0,0,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,109.031,-0.071914864,16.7,0,0,3.65E+11,10251250,3.98E+11,9.844193459,0.040880203,26.62213135,0.035692215,16.14291,0.00242424,26.70859337,-0.014297485,7.6,1722494,16802.8,8.4,16708.7,78.8,1,1,,0.253949682,,,,53.3,,,5.95,,,79639,323414.9201,,4,..,..,
Belgium,2001,6.112,6.38301581,3,19612.5,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,107.763,0.171866299,16.8,0,0,3.68E+11,10286570,3.96E+11,9.883922577,0.039729118,26.63021469,0.008083344,16.14634895,0.00343895,26.70497894,-0.003614426,7.5,1712142,16644.4,8.4,16542.3,78,1,1,,0.245926742,,,,53.3,,,7,,,78763,322839.7905,,4,..,..,
Belgium,2002,6.098,6.508616601,3,19872.4,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,104.879,0.045298384,16.9,0,0,3.74E+11,10332780,3.92E+11,9.897087097,0.01316452,26.64786339,0.017648697,16.15083122,0.004482269,26.69549942,-0.009479523,7.5,1699658,16449.2,8.3,16348,80.4,1,1,,0.262032563,,,,53.3,,,6.58,,1.57,78272,328332.1106,,4,..,..,
Belgium,2003,6.727,6.634217391,3,22212.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,101.226,-1.761057469,17,0,0,3.77E+11,10376130,3.82E+11,10.00842857,0.111341476,26.65557671,0.007713318,16.15501785,0.00418663,26.66776276,-0.027736664,7.4,1696156,16346.7,8.3,16249.8,75.9,1,1,1242.4,0.259900568,58.94,0.58,5484.32,53.3,10.31,,6.84,,1.63,77905,327266.2044,1.878,4,716.651,520.373,9285.846
Belgium,2004,6.915,6.759818182,3,23622,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,96.617,-0.158179645,17.1,0,0,3.91E+11,10421140,3.78E+11,10.06993389,0.061505318,26.69128036,0.035703659,16.15934753,0.004329681,26.65686417,-0.01089859,7.2,1700966,16322.3,8.1,16065.3,74.7,1,1,1278.6,0.240802353,54.07,0.56,5711.73,53.3,10.94,,7,,1.66,77881,335491.8283,1.708,4,744.293,579.391,9736.197
Belgium,2005,6.898,6.885418972,3,23991.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,94.711,-2.572195415,17.2,0,0,3.99E+11,10478620,3.78E+11,10.08544636,0.015512466,26.71200752,0.020727158,16.16484833,0.005500793,26.65766716,0.000802994,7.2,1710575,16324.4,8,16070,74.8,1,1,1302.8,0.235501891,81.53,0.55,5718.41,53.3,12.5,,6.97,,1.65,77799,339548.3098,1.633,4,724.406,603.622,9557.956
Belgium,2006,6.762,7.011019763,3,24069.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,90.743,0.213217332,17.2,0,0,4.09E+11,10547960,3.71E+11,10.08871746,0.003271103,26.73669243,0.024684906,16.17144394,0.006595612,26.63955307,-0.01811409,6.5,1712899,16239.1,7.9,15987.7,74.1,1,1,1401.1,0.242048424,62.53,0.63,7029.15,53.3,12.04,,7.11,,1.86,70714,345627.5799,1.673,4,783.872,468.957,9449.893
Belgium,2007,6.738,7.136620553,3,24739.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,86.849,0.061471427,17,0,0,4.23E+11,10625700,3.67E+11,10.11616898,0.027451515,26.77010345,0.033411026,16.17878532,0.007341385,26.62910461,-0.010448456,6.5,1718687,16174.8,7.8,15931.9,73.6,1,1,1208.2,0.247185795,64.84,0.62,7356.6,52.4,12.61,,7.53,,1.91,70461,358830.1202,1.721,4,793.364,488.135,9697.554
Belgium,2008,7.186,7.262221344,3,26633.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,92.188,-1.109087006,17,0,0,4.26E+11,10709970,3.93E+11,10.18993664,0.073767662,26.77754784,0.007444382,16.18668556,0.007900238,26.69620705,0.067102432,6.8,1788221,16696.8,8.1,16450.7,74,1,1,1398.6,0.230539892,67.22,0.65,7798.25,20.3,13.35,,10.36,,1.92,70410,354274.4371,1.725,4,840.064,462.034,10125.743
Belgium,2009,7.801,7.387822134,3,28166.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,99.215,-5.389141037,17,0,0,4.16E+11,10796490,4.13E+11,10.2458744,0.055937767,26.75443268,-0.023115158,16.19473076,0.008045197,26.74655151,0.050344467,6.9,1799836,16670.6,8.2,16419.7,78.1,1,1,1235.2,0.225346496,87.1,0.63,8436.71,20,13.52,,10.65,,1.97,70265,340861.1394,1.842,4,865.769,506.383,10709.731
Belgium,2010,7.68,7.513422925,3,28302.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,99.454,-3.971284658,17.1,0,0,4.27E+11,10920270,4.25E+11,10.25069141,0.004817009,26.78102493,0.026592255,16.20613098,0.011400223,26.77555084,0.028999329,6.6,1815427,16662,8.1,16416.9,78.2,1,1,1258.9,0.225667192,64.66,0.63,8703.95,20,13.22,,10.65,,2,70170,361390.7551,1.815,4,865.365,502.935,10819.46
Belgium,2011,7.786,7.639023715,3,29136,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,102.03,-4.109193735,17,0,0,4.35E+11,11047740,4.44E+11,10.27972984,0.029038429,26.79883385,0.017808914,16.2177372,0.011606216,26.81892967,0.04337883,6.7,1832002,16582.6,8,16335.2,78,1,1,1264,0.227639319,70.05,0.63,8996.38,21.3,13.03,,10.68,,2.05,70138,353993.83,1.845,4,889.279,511.76,11167.255
Belgium,2012,7.911,7.764624506,3,29704,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,103.865,-4.208802356,17.3,0,0,4.36E+11,11128250,4.53E+11,10.29903698,0.019307137,26.80034447,0.00151062,16.22499657,0.007259369,26.83826637,0.0193367,6.7,1849829,16622.8,7.9,16378.7,78.4,1,1,1219.9,0.223239174,69.36,0.63,9288.27,38.5,14.29,,10.6,,2.09,70032,358458.4487,1.83,4,898.036,518.942,11353.344
Belgium,2013,8.019,7.890225296,3,29937.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,104.435,-3.029597733,17.5,0,0,4.36E+11,,4.55E+11,10.30685425,0.007817268,26.80051041,0.000165939,,,26.8439045,0.005638123,6.7,1845806,16505.7,7.8,16266.4,79.6,1,1,1214.8,0.226495662,71.8,0.63,9498.28,38.5,22.18,,10.82,,2.09,69940,355088.0675,1.88,4,902.965,535.85,11532.274
Belgium,2014,8.03,8.015826087,3,,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,106.551,-3.07622996,17.7,0,0,4.42E+11,,4.71E+11,,,26.81390381,0.013393402,,,26.87735748,0.033452988,6.7,1858651,16581.7,7.6,16438.1,78.4,1,1,1221.6,0.227478266,74.86,0.62,9940.68,29.8,21.05,,11.78,,2.09,69924,357793.3023,1.887,4,907.525,554.852,11630.327
Canada,1985,5.734,5.785133333,4,39041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66.208,-8.427847212,10.3,0,0,7.45E+11,25842000,4.93E+11,10.57236767,,27.33699226,,17.06751251,,26.92462349,,6.2,,,,,83.4,0,0,1051.6,0.244225367,88.69,0.69,5038.51,0,,,,,,174463,581549.6104,,1,860.648,383.828,20983.082
Canada,1986,5.878,5.826602299,4,40888.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.434,-6.98636667,10.5,0,0,7.62E+11,26100000,5.36E+11,10.6186142,0.046246529,27.35873604,0.021743774,17.07744598,0.009933472,27.00824165,0.083618164,6.4,,,,,83.6,0,0,1075,0.249336085,88.35,0.69,4890.37,0,,,,,,174978,587053.4615,,1,894.055,408.471,21749.564
Canada,1987,5.828,5.868071264,4,42203.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.925,-5.319919011,10.7,0,0,7.92E+11,26447000,5.62E+11,10.65025139,0.031637192,27.39836311,0.039627075,17.09065247,0.013206482,27.0548172,0.046575546,6.6,,,,,83.2,0,0,1089.7,0.250114704,88.08,0.68,4980.62,0,,,,,,174710,620562.9056,,1,906.573,421.476,22532.854
Canada,1988,5.802,5.90954023,4,43889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.702,-4.304765687,10.9,0,0,8.30E+11,26792000,5.87E+11,10.68941879,0.039167404,27.44465256,0.046289444,17.10361481,0.012962341,27.0979557,0.043138504,6.6,,,,,82.7,0,0,1068.5,0.25317853,89.47,0.68,5345.2,0,,,,,,173838,652936.6793,1.191,1,923.007,430.634,23382.682
Canada,1989,5.944,5.951009195,4,46023.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,71.939,-4.551841035,11.1,0,0,8.50E+11,27277000,6.11E+11,10.73691177,0.047492981,27.4681282,0.023475647,17.12155533,0.017940521,27.13877678,0.040821075,6.8,,,,,78.6,0,0,1104.1,0.254820158,91.78,0.69,5680.35,0,,,,,,172811,668707.9085,1.202,1,948.719,434.923,24544.28
Canada,1990,6.234,5.992478161,4,48369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,74.773,-5.702910691,11.3,0,0,8.51E+11,27691140,6.36E+11,10.78661442,0.049702644,27.46941757,0.001289368,17.13662338,0.015068054,27.17870522,0.039928436,6.7,,,,,78.6,0,0,1224.5,0.257309542,95.68,0.68,6046.96,0,,,,,,165741,661271.562,1.256,1,964.088,451.514,25122.076
